fecha,provincia,capital,latitud,longitud,temperatura_media_c,temperatura_maxima_c,temperatura_minima_c,precipitacion_mm,humedad_relativa_pct,velocidad_viento_ms,radiacion_solar_kwh_m2,anio,mes_num,dia,mes,estacion,amplitud_termica_c,dia_con_helada
2024-09-25,Puno,Puno,-15.8402,-70.0219,11.33,18.69,4.94,0.01,51.19,2.85,20.73,2024,9,25,Septiembre,Primavera,13.75,No
2024-09-26,Puno,Puno,-15.8402,-70.0219,10.13,16.83,5.99,4.83,64.4,3.31,21.73,2024,9,26,Septiembre,Primavera,10.839999999999998,No
2024-09-27,Puno,Puno,-15.8402,-70.0219,10.34,17.07,4.65,0.97,57.7,2.37,24.52,2024,9,27,Septiembre,Primavera,12.42,No
2024-09-28,Puno,Puno,-15.8402,-70.0219,10.64,17.25,4.99,0.09,50.24,2.24,20.4,2024,9,28,Septiembre,Primavera,12.26,No
2024-09-29,Puno,Puno,-15.8402,-70.0219,10.48,17.78,4.93,0.03,53.04,3.76,23.94,2024,9,29,Septiembre,Primavera,12.850000000000001,No
2024-09-30,Puno,Puno,-15.8402,-70.0219,10.79,17.34,5.61,0.0,64.47,3.74,23.71,2024,9,30,Septiembre,Primavera,11.73,No
2024-10-01,Puno,Puno,-15.8402,-70.0219,11.78,17.97,6.84,0.0,61.21,4.16,27.76,2024,10,1,Octubre,Primavera,11.129999999999999,No
2024-10-02,Puno,Puno,-15.8402,-70.0219,11.59,17.5,7.5,0.0,63.09,4.68,26.59,2024,10,2,Octubre,Primavera,10.0,No
2024-10-03,Puno,Puno,-15.8402,-70.0219,9.82,13.04,6.83,0.0,71.35,5.15,15.53,2024,10,3,Octubre,Primavera,6.209999999999999,No
2024-10-04,Puno,Puno,-15.8402,-70.0219,9.55,15.64,6.3,0.0,63.24,5.69,23.0,2024,10,4,Octubre,Primavera,9.34,No
2024-10-05,Puno,Puno,-15.8402,-70.0219,9.54,16.21,4.9,0.0,62.98,5.66,25.32,2024,10,5,Octubre,Primavera,11.31,No
2024-10-06,Puno,Puno,-15.8402,-70.0219,8.99,15.62,4.23,0.0,63.9,5.9,27.1,2024,10,6,Octubre,Primavera,11.389999999999999,No
2024-10-07,Puno,Puno,-15.8402,-70.0219,10.15,17.77,4.63,0.02,59.68,4.46,23.25,2024,10,7,Octubre,Primavera,13.14,No
2024-10-08,Puno,Puno,-15.8402,-70.0219,9.58,17.69,4.76,4.64,59.71,3.38,17.07,2024,10,8,Octubre,Primavera,12.930000000000001,No
2024-10-09,Puno,Puno,-15.8402,-70.0219,9.18,19.02,2.01,0.01,40.68,3.73,27.52,2024,10,9,Octubre,Primavera,17.009999999999998,No
2024-10-10,Puno,Puno,-15.8402,-70.0219,7.88,18.88,-1.98,0.0,27.95,4.72,30.48,2024,10,10,Octubre,Primavera,20.86,Sí
2024-10-11,Puno,Puno,-15.8402,-70.0219,8.6,17.79,-2.06,0.0,29.33,2.94,32.05,2024,10,11,Octubre,Primavera,19.849999999999998,Sí
2024-10-12,Puno,Puno,-15.8402,-70.0219,9.74,14.97,5.28,0.0,54.48,3.14,22.76,2024,10,12,Octubre,Primavera,9.690000000000001,No
2024-10-13,Puno,Puno,-15.8402,-70.0219,8.74,14.61,3.76,0.0,65.58,5.08,28.03,2024,10,13,Octubre,Primavera,10.85,No
2024-10-14,Puno,Puno,-15.8402,-70.0219,7.99,13.84,2.52,0.11,67.84,3.53,19.62,2024,10,14,Octubre,Primavera,11.32,No
2024-10-15,Puno,Puno,-15.8402,-70.0219,9.74,15.74,3.93,0.13,61.24,3.84,26.25,2024,10,15,Octubre,Primavera,11.81,No
2024-10-16,Puno,Puno,-15.8402,-70.0219,9.95,15.64,5.85,0.72,62.11,2.98,25.8,2024,10,16,Octubre,Primavera,9.790000000000001,No
2024-10-17,Puno,Puno,-15.8402,-70.0219,10.46,19.01,1.29,0.06,38.47,2.75,30.95,2024,10,17,Octubre,Primavera,17.720000000000002,No
2024-10-18,Puno,Puno,-15.8402,-70.0219,10.17,18.78,1.79,0.0,29.29,2.07,31.22,2024,10,18,Octubre,Primavera,16.990000000000002,No
2024-10-19,Puno,Puno,-15.8402,-70.0219,10.05,17.92,2.93,0.0,40.66,3.06,31.26,2024,10,19,Octubre,Primavera,14.990000000000002,No
2024-10-20,Puno,Puno,-15.8402,-70.0219,11.91,19.53,6.26,0.0,49.93,2.7,31.49,2024,10,20,Octubre,Primavera,13.270000000000001,No
2024-10-21,Puno,Puno,-15.8402,-70.0219,10.17,17.47,4.79,0.0,62.04,4.53,30.02,2024,10,21,Octubre,Primavera,12.68,No
2024-10-22,Puno,Puno,-15.8402,-70.0219,9.52,16.22,3.39,0.0,69.97,4.26,22.47,2024,10,22,Octubre,Primavera,12.829999999999998,No
2024-10-23,Puno,Puno,-15.8402,-70.0219,10.66,17.04,4.64,0.0,53.92,2.59,27.85,2024,10,23,Octubre,Primavera,12.399999999999999,No
2024-10-24,Puno,Puno,-15.8402,-70.0219,11.12,19.27,2.49,0.0,47.72,4.36,29.64,2024,10,24,Octubre,Primavera,16.78,No
2024-10-25,Puno,Puno,-15.8402,-70.0219,12.14,18.69,7.03,1.17,54.08,2.99,22.83,2024,10,25,Octubre,Primavera,11.66,No
2024-10-26,Puno,Puno,-15.8402,-70.0219,9.43,14.44,6.43,5.33,69.68,3.37,21.11,2024,10,26,Octubre,Primavera,8.01,No
2024-10-27,Puno,Puno,-15.8402,-70.0219,10.83,17.39,5.25,0.04,53.57,3.73,26.61,2024,10,27,Octubre,Primavera,12.14,No
2024-10-28,Puno,Puno,-15.8402,-70.0219,10.97,17.08,6.15,0.0,63.19,5.37,23.98,2024,10,28,Octubre,Primavera,10.929999999999998,No
2024-10-29,Puno,Puno,-15.8402,-70.0219,10.32,15.58,6.54,5.92,68.22,3.56,18.17,2024,10,29,Octubre,Primavera,9.04,No
2024-10-30,Puno,Puno,-15.8402,-70.0219,10.49,16.99,3.68,3.03,60.45,3.02,23.54,2024,10,30,Octubre,Primavera,13.309999999999999,No
2024-10-31,Puno,Puno,-15.8402,-70.0219,12.03,20.04,5.24,0.4,41.58,2.95,30.53,2024,10,31,Octubre,Primavera,14.799999999999999,No
2024-11-01,Puno,Puno,-15.8402,-70.0219,9.95,18.76,0.51,0.03,32.23,1.96,32.86,2024,11,1,Noviembre,Primavera,18.25,No
2024-11-02,Puno,Puno,-15.8402,-70.0219,11.07,19.79,1.5,0.0,33.8,3.34,32.17,2024,11,2,Noviembre,Primavera,18.29,No
2024-11-03,Puno,Puno,-15.8402,-70.0219,11.47,17.17,7.54,0.0,55.31,3.34,25.34,2024,11,3,Noviembre,Primavera,9.630000000000003,No
2024-11-04,Puno,Puno,-15.8402,-70.0219,9.96,13.67,5.65,0.01,59.31,3.91,25.04,2024,11,4,Noviembre,Primavera,8.02,No
2024-11-05,Puno,Puno,-15.8402,-70.0219,12.02,18.4,7.5,0.02,59.28,2.92,25.91,2024,11,5,Noviembre,Primavera,10.899999999999999,No
2024-11-06,Puno,Puno,-15.8402,-70.0219,11.7,19.33,6.18,0.01,46.33,2.83,25.45,2024,11,6,Noviembre,Primavera,13.149999999999999,No
2024-11-07,Puno,Puno,-15.8402,-70.0219,11.73,19.59,4.25,0.0,38.63,3.07,27.25,2024,11,7,Noviembre,Primavera,15.34,No
2024-11-08,Puno,Puno,-15.8402,-70.0219,10.73,17.06,4.5,0.0,60.53,5.52,28.66,2024,11,8,Noviembre,Primavera,12.559999999999999,No
2024-11-09,Puno,Puno,-15.8402,-70.0219,10.99,18.06,5.52,0.0,60.07,5.52,29.45,2024,11,9,Noviembre,Primavera,12.54,No
2024-11-10,Puno,Puno,-15.8402,-70.0219,11.54,18.02,6.17,0.0,59.93,4.6,25.72,2024,11,10,Noviembre,Primavera,11.85,No
2024-11-11,Puno,Puno,-15.8402,-70.0219,11.58,17.06,7.43,0.12,57.48,3.35,27.1,2024,11,11,Noviembre,Primavera,9.629999999999999,No
2024-11-12,Puno,Puno,-15.8402,-70.0219,10.38,15.86,7.17,0.49,62.08,3.52,22.09,2024,11,12,Noviembre,Primavera,8.69,No
2024-11-13,Puno,Puno,-15.8402,-70.0219,10.88,17.29,6.22,1.05,64.81,4.33,18.83,2024,11,13,Noviembre,Primavera,11.07,No
2024-11-14,Puno,Puno,-15.8402,-70.0219,11.15,16.85,7.03,0.43,63.02,4.12,22.31,2024,11,14,Noviembre,Primavera,9.82,No
2024-11-15,Puno,Puno,-15.8402,-70.0219,9.8,16.53,3.4,1.82,67.71,4.31,17.71,2024,11,15,Noviembre,Primavera,13.13,No
2024-11-16,Puno,Puno,-15.8402,-70.0219,9.99,16.4,3.4,2.55,60.88,3.23,19.87,2024,11,16,Noviembre,Primavera,12.999999999999998,No
2024-11-17,Puno,Puno,-15.8402,-70.0219,8.97,15.54,2.18,2.32,62.57,3.33,18.46,2024,11,17,Noviembre,Primavera,13.36,No
2024-11-18,Puno,Puno,-15.8402,-70.0219,9.74,16.47,4.16,0.44,67.03,2.65,19.22,2024,11,18,Noviembre,Primavera,12.309999999999999,No
2024-11-19,Puno,Puno,-15.8402,-70.0219,9.94,17.1,2.85,1.28,61.99,3.12,23.85,2024,11,19,Noviembre,Primavera,14.250000000000002,No
2024-11-20,Puno,Puno,-15.8402,-70.0219,10.67,16.56,6.07,0.46,63.23,3.53,21.09,2024,11,20,Noviembre,Primavera,10.489999999999998,No
2024-11-21,Puno,Puno,-15.8402,-70.0219,8.76,12.2,6.03,14.71,75.2,4.58,14.14,2024,11,21,Noviembre,Primavera,6.169999999999999,No
2024-11-22,Puno,Puno,-15.8402,-70.0219,9.44,14.4,5.78,13.07,74.36,5.9,22.36,2024,11,22,Noviembre,Primavera,8.620000000000001,No
2024-11-23,Puno,Puno,-15.8402,-70.0219,10.1,15.85,5.27,9.17,71.52,5.39,17.16,2024,11,23,Noviembre,Primavera,10.58,No
2024-11-24,Puno,Puno,-15.8402,-70.0219,10.47,16.1,5.75,2.1,70.41,5.85,19.47,2024,11,24,Noviembre,Primavera,10.350000000000001,No
2024-11-25,Puno,Puno,-15.8402,-70.0219,11.88,18.78,6.26,0.3,64.56,4.49,22.16,2024,11,25,Noviembre,Primavera,12.520000000000001,No
2024-11-26,Puno,Puno,-15.8402,-70.0219,12.99,19.56,8.77,0.38,59.36,4.6,23.64,2024,11,26,Noviembre,Primavera,10.79,No
2024-11-27,Puno,Puno,-15.8402,-70.0219,10.62,15.79,5.52,0.99,64.56,3.62,24.05,2024,11,27,Noviembre,Primavera,10.27,No
2024-11-28,Puno,Puno,-15.8402,-70.0219,10.9,16.8,5.16,0.52,63.48,3.86,21.52,2024,11,28,Noviembre,Primavera,11.64,No
2024-11-29,Puno,Puno,-15.8402,-70.0219,11.61,17.56,7.36,0.08,64.29,5.8,20.37,2024,11,29,Noviembre,Primavera,10.2,No
2024-11-30,Puno,Puno,-15.8402,-70.0219,11.93,18.8,6.54,0.39,58.51,6.06,22.9,2024,11,30,Noviembre,Primavera,12.260000000000002,No
2024-12-01,Puno,Puno,-15.8402,-70.0219,11.51,17.19,6.41,0.22,59.95,4.06,20.46,2024,12,1,Diciembre,Verano,10.780000000000001,No
2024-12-02,Puno,Puno,-15.8402,-70.0219,11.26,18.44,5.68,0.34,60.1,3.37,24.64,2024,12,2,Diciembre,Verano,12.760000000000002,No
2024-12-03,Puno,Puno,-15.8402,-70.0219,8.17,13.15,3.72,0.45,60.63,3.64,22.84,2024,12,3,Diciembre,Verano,9.43,No
2024-12-04,Puno,Puno,-15.8402,-70.0219,9.62,18.51,4.42,0.0,57.6,3.42,21.95,2024,12,4,Diciembre,Verano,14.090000000000002,No
2024-12-05,Puno,Puno,-15.8402,-70.0219,10.56,16.56,5.63,0.01,57.79,2.07,21.17,2024,12,5,Diciembre,Verano,10.93,No
2024-12-06,Puno,Puno,-15.8402,-70.0219,11.38,18.07,3.67,0.0,50.08,2.78,23.8,2024,12,6,Diciembre,Verano,14.4,No
2024-12-07,Puno,Puno,-15.8402,-70.0219,9.63,12.57,7.17,0.0,70.97,3.07,19.29,2024,12,7,Diciembre,Verano,5.4,No
2024-12-08,Puno,Puno,-15.8402,-70.0219,9.34,17.18,3.59,1.37,71.95,4.96,19.24,2024,12,8,Diciembre,Verano,13.59,No
2024-12-09,Puno,Puno,-15.8402,-70.0219,10.44,17.5,3.95,0.41,64.74,3.71,22.18,2024,12,9,Diciembre,Verano,13.55,No
2024-12-10,Puno,Puno,-15.8402,-70.0219,11.26,16.9,7.02,0.01,63.99,5.25,21.96,2024,12,10,Diciembre,Verano,9.879999999999999,No
2024-12-11,Puno,Puno,-15.8402,-70.0219,11.25,18.58,5.28,0.0,59.47,5.16,25.76,2024,12,11,Diciembre,Verano,13.299999999999997,No
2024-12-12,Puno,Puno,-15.8402,-70.0219,11.27,17.82,5.85,0.0,62.53,3.96,18.96,2024,12,12,Diciembre,Verano,11.97,No
2024-12-13,Puno,Puno,-15.8402,-70.0219,11.28,17.37,6.58,1.06,60.19,3.18,20.6,2024,12,13,Diciembre,Verano,10.790000000000001,No
2024-12-14,Puno,Puno,-15.8402,-70.0219,12.2,18.65,7.13,0.4,51.16,3.5,24.5,2024,12,14,Diciembre,Verano,11.52,No
2024-12-15,Puno,Puno,-15.8402,-70.0219,9.99,16.7,3.4,0.0,67.9,4.09,26.6,2024,12,15,Diciembre,Verano,13.299999999999999,No
2024-12-16,Puno,Puno,-15.8402,-70.0219,9.57,15.74,3.46,0.0,64.46,4.28,26.61,2024,12,16,Diciembre,Verano,12.280000000000001,No
2024-12-17,Puno,Puno,-15.8402,-70.0219,10.74,17.08,5.89,0.1,64.95,5.5,28.21,2024,12,17,Diciembre,Verano,11.189999999999998,No
2024-12-18,Puno,Puno,-15.8402,-70.0219,10.03,16.74,4.79,0.01,64.96,4.14,18.82,2024,12,18,Diciembre,Verano,11.95,No
2024-12-19,Puno,Puno,-15.8402,-70.0219,8.99,16.12,3.9,0.12,63.31,3.96,17.24,2024,12,19,Diciembre,Verano,12.22,No
2024-12-20,Puno,Puno,-15.8402,-70.0219,11.23,19.6,4.0,0.42,54.71,3.67,19.61,2024,12,20,Diciembre,Verano,15.600000000000001,No
2024-12-21,Puno,Puno,-15.8402,-70.0219,10.91,17.22,5.41,7.39,54.23,2.75,24.36,2024,12,21,Diciembre,Verano,11.809999999999999,No
2024-12-22,Puno,Puno,-15.8402,-70.0219,9.49,13.61,5.29,2.33,68.53,3.66,22.1,2024,12,22,Diciembre,Verano,8.32,No
2024-12-23,Puno,Puno,-15.8402,-70.0219,11.86,19.56,5.95,0.0,57.51,2.99,24.7,2024,12,23,Diciembre,Verano,13.61,No
2024-12-24,Puno,Puno,-15.8402,-70.0219,11.94,21.3,2.15,0.0,41.34,3.55,32.42,2024,12,24,Diciembre,Verano,19.150000000000002,No
2024-12-25,Puno,Puno,-15.8402,-70.0219,9.84,17.03,4.99,0.0,59.52,4.15,30.27,2024,12,25,Diciembre,Verano,12.040000000000001,No
2024-12-26,Puno,Puno,-15.8402,-70.0219,12.07,20.8,4.75,0.0,46.83,1.61,30.0,2024,12,26,Diciembre,Verano,16.05,No
2024-12-27,Puno,Puno,-15.8402,-70.0219,12.1,19.1,5.99,0.82,53.12,2.81,27.3,2024,12,27,Diciembre,Verano,13.110000000000001,No
2024-12-28,Puno,Puno,-15.8402,-70.0219,11.11,16.49,5.87,0.57,57.42,3.73,24.74,2024,12,28,Diciembre,Verano,10.619999999999997,No
2024-12-29,Puno,Puno,-15.8402,-70.0219,10.65,16.09,6.17,1.12,62.49,4.37,21.61,2024,12,29,Diciembre,Verano,9.92,No
2024-12-30,Puno,Puno,-15.8402,-70.0219,10.63,16.69,6.37,0.26,63.99,4.26,27.74,2024,12,30,Diciembre,Verano,10.32,No
2024-12-31,Puno,Puno,-15.8402,-70.0219,11.18,17.96,4.69,0.0,56.68,4.88,25.61,2024,12,31,Diciembre,Verano,13.27,No
2025-01-01,Puno,Puno,-15.8402,-70.0219,11.19,16.86,6.85,0.27,59.24,4.68,16.25,2025,1,1,Enero,Verano,10.01,No
2025-01-02,Puno,Puno,-15.8402,-70.0219,10.32,16.79,5.85,1.97,65.94,6.14,19.06,2025,1,2,Enero,Verano,10.94,No
2025-01-03,Puno,Puno,-15.8402,-70.0219,10.76,17.82,4.63,2.87,62.24,5.31,14.54,2025,1,3,Enero,Verano,13.190000000000001,No
2025-01-04,Puno,Puno,-15.8402,-70.0219,9.3,15.08,5.78,5.49,70.58,2.09,12.35,2025,1,4,Enero,Verano,9.3,No
2025-01-05,Puno,Puno,-15.8402,-70.0219,7.91,13.53,2.44,2.4,70.69,2.0,14.59,2025,1,5,Enero,Verano,11.09,No
2025-01-06,Puno,Puno,-15.8402,-70.0219,9.1,15.4,5.76,3.97,72.94,2.96,16.63,2025,1,6,Enero,Verano,9.64,No
2025-01-07,Puno,Puno,-15.8402,-70.0219,9.69,18.86,3.35,0.77,65.8,3.06,18.94,2025,1,7,Enero,Verano,15.51,No
2025-01-08,Puno,Puno,-15.8402,-70.0219,9.93,16.95,4.01,1.23,54.02,4.11,18.19,2025,1,8,Enero,Verano,12.94,No
2025-01-09,Puno,Puno,-15.8402,-70.0219,10.76,19.66,3.54,11.87,51.7,3.48,12.49,2025,1,9,Enero,Verano,16.12,No
2025-01-10,Puno,Puno,-15.8402,-70.0219,10.61,18.18,3.77,0.84,57.78,3.78,18.9,2025,1,10,Enero,Verano,14.41,No
2025-01-11,Puno,Puno,-15.8402,-70.0219,10.27,14.86,6.06,4.9,67.21,2.32,16.2,2025,1,11,Enero,Verano,8.8,No
2025-01-12,Puno,Puno,-15.8402,-70.0219,9.31,16.1,4.24,9.06,60.54,2.73,20.96,2025,1,12,Enero,Verano,11.860000000000001,No
2025-01-13,Puno,Puno,-15.8402,-70.0219,9.69,19.86,0.7,0.1,48.46,3.9,31.14,2025,1,13,Enero,Verano,19.16,No
2025-01-14,Puno,Puno,-15.8402,-70.0219,8.99,19.44,-1.14,0.01,48.65,3.85,31.33,2025,1,14,Enero,Verano,20.580000000000002,Sí
2025-01-15,Puno,Puno,-15.8402,-70.0219,9.54,19.34,-1.05,0.07,47.81,1.71,33.04,2025,1,15,Enero,Verano,20.39,Sí
2025-01-16,Puno,Puno,-15.8402,-70.0219,8.62,13.02,5.84,0.97,69.41,3.4,25.68,2025,1,16,Enero,Verano,7.18,No
2025-01-17,Puno,Puno,-15.8402,-70.0219,9.34,15.8,4.49,1.45,68.8,4.89,20.09,2025,1,17,Enero,Verano,11.31,No
2025-01-18,Puno,Puno,-15.8402,-70.0219,8.02,12.28,4.39,1.75,71.58,4.52,18.85,2025,1,18,Enero,Verano,7.89,No
2025-01-19,Puno,Puno,-15.8402,-70.0219,9.31,14.84,4.46,1.27,67.76,4.18,17.12,2025,1,19,Enero,Verano,10.379999999999999,No
2025-01-20,Puno,Puno,-15.8402,-70.0219,9.11,14.78,5.36,3.06,69.19,5.12,13.05,2025,1,20,Enero,Verano,9.419999999999998,No
2025-01-21,Puno,Puno,-15.8402,-70.0219,10.28,16.63,4.67,1.9,65.93,3.4,16.91,2025,1,21,Enero,Verano,11.959999999999999,No
2025-01-22,Puno,Puno,-15.8402,-70.0219,10.32,16.37,6.09,1.28,68.79,5.03,18.19,2025,1,22,Enero,Verano,10.280000000000001,No
2025-01-23,Puno,Puno,-15.8402,-70.0219,8.06,12.99,3.06,20.35,78.27,4.57,15.71,2025,1,23,Enero,Verano,9.93,No
2025-01-24,Puno,Puno,-15.8402,-70.0219,9.8,15.69,5.12,3.6,73.06,4.87,16.88,2025,1,24,Enero,Verano,10.57,No
2025-01-25,Puno,Puno,-15.8402,-70.0219,9.87,15.82,5.35,1.25,69.85,5.52,21.74,2025,1,25,Enero,Verano,10.47,No
2025-01-26,Puno,Puno,-15.8402,-70.0219,10.28,16.15,5.99,2.05,68.45,5.46,18.03,2025,1,26,Enero,Verano,10.159999999999998,No
2025-01-27,Puno,Puno,-15.8402,-70.0219,9.66,14.78,5.62,21.32,75.12,5.1,19.54,2025,1,27,Enero,Verano,9.16,No
2025-01-28,Puno,Puno,-15.8402,-70.0219,9.98,16.16,4.87,4.38,71.09,5.22,16.8,2025,1,28,Enero,Verano,11.29,No
2025-01-29,Puno,Puno,-15.8402,-70.0219,10.55,16.65,5.85,0.46,68.41,4.49,17.61,2025,1,29,Enero,Verano,10.799999999999999,No
2025-01-30,Puno,Puno,-15.8402,-70.0219,9.57,15.02,6.07,3.96,74.62,5.3,13.36,2025,1,30,Enero,Verano,8.95,No
2025-01-31,Puno,Puno,-15.8402,-70.0219,10.67,17.2,5.32,0.73,68.38,4.32,18.94,2025,1,31,Enero,Verano,11.879999999999999,No
2025-02-01,Puno,Puno,-15.8402,-70.0219,10.84,17.72,4.08,0.42,61.8,3.85,27.8,2025,2,1,Febrero,Verano,13.639999999999999,No
2025-02-02,Puno,Puno,-15.8402,-70.0219,10.34,14.69,5.64,0.58,62.88,1.98,26.82,2025,2,2,Febrero,Verano,9.05,No
2025-02-03,Puno,Puno,-15.8402,-70.0219,10.35,16.54,5.28,0.02,63.78,3.2,26.76,2025,2,3,Febrero,Verano,11.259999999999998,No
2025-02-04,Puno,Puno,-15.8402,-70.0219,10.45,16.67,5.91,0.02,63.21,5.54,28.22,2025,2,4,Febrero,Verano,10.760000000000002,No
2025-02-05,Puno,Puno,-15.8402,-70.0219,10.14,16.95,4.6,0.03,61.37,5.22,27.68,2025,2,5,Febrero,Verano,12.35,No
2025-02-06,Puno,Puno,-15.8402,-70.0219,10.3,16.69,5.3,0.38,61.71,4.82,24.01,2025,2,6,Febrero,Verano,11.39,No
2025-02-07,Puno,Puno,-15.8402,-70.0219,9.8,14.82,6.09,1.04,71.6,4.82,23.65,2025,2,7,Febrero,Verano,8.73,No
2025-02-08,Puno,Puno,-15.8402,-70.0219,9.74,15.21,5.67,1.5,69.59,6.04,17.8,2025,2,8,Febrero,Verano,9.540000000000001,No
2025-02-09,Puno,Puno,-15.8402,-70.0219,8.53,14.3,3.85,3.79,74.45,6.05,18.51,2025,2,9,Febrero,Verano,10.450000000000001,No
2025-02-10,Puno,Puno,-15.8402,-70.0219,8.8,14.7,4.51,3.06,73.47,5.03,20.78,2025,2,10,Febrero,Verano,10.19,No
2025-02-11,Puno,Puno,-15.8402,-70.0219,9.3,14.17,5.64,1.13,70.56,3.51,17.77,2025,2,11,Febrero,Verano,8.530000000000001,No
2025-02-12,Puno,Puno,-15.8402,-70.0219,9.84,15.26,5.96,2.82,69.47,5.03,20.61,2025,2,12,Febrero,Verano,9.3,No
2025-02-13,Puno,Puno,-15.8402,-70.0219,9.56,15.27,3.73,1.22,70.79,5.39,19.87,2025,2,13,Febrero,Verano,11.54,No
2025-02-14,Puno,Puno,-15.8402,-70.0219,8.65,13.86,5.07,9.82,73.96,3.04,14.17,2025,2,14,Febrero,Verano,8.79,No
2025-02-15,Puno,Puno,-15.8402,-70.0219,7.53,15.41,1.84,11.35,76.94,3.25,12.42,2025,2,15,Febrero,Verano,13.57,No
2025-02-16,Puno,Puno,-15.8402,-70.0219,8.19,16.48,3.44,2.03,74.03,3.31,17.08,2025,2,16,Febrero,Verano,13.040000000000001,No
2025-02-17,Puno,Puno,-15.8402,-70.0219,9.9,17.67,3.51,6.1,68.97,3.8,18.89,2025,2,17,Febrero,Verano,14.160000000000002,No
2025-02-18,Puno,Puno,-15.8402,-70.0219,8.87,14.38,5.35,4.67,78.96,5.56,17.98,2025,2,18,Febrero,Verano,9.030000000000001,No
2025-02-19,Puno,Puno,-15.8402,-70.0219,9.51,15.61,4.81,4.31,74.71,3.03,19.91,2025,2,19,Febrero,Verano,10.8,No
2025-02-20,Puno,Puno,-15.8402,-70.0219,9.06,11.4,6.37,1.27,78.91,2.33,14.89,2025,2,20,Febrero,Verano,5.03,No
2025-02-21,Puno,Puno,-15.8402,-70.0219,9.55,14.12,6.11,2.14,76.88,3.9,21.59,2025,2,21,Febrero,Verano,8.009999999999998,No
2025-02-22,Puno,Puno,-15.8402,-70.0219,8.23,13.22,3.3,2.87,78.94,4.67,16.61,2025,2,22,Febrero,Verano,9.920000000000002,No
2025-02-23,Puno,Puno,-15.8402,-70.0219,9.33,15.9,4.59,0.7,70.24,5.11,21.92,2025,2,23,Febrero,Verano,11.31,No
2025-02-24,Puno,Puno,-15.8402,-70.0219,9.32,15.8,4.36,0.27,61.5,4.71,26.4,2025,2,24,Febrero,Verano,11.440000000000001,No
2025-02-25,Puno,Puno,-15.8402,-70.0219,9.98,16.51,4.98,0.01,64.31,4.37,22.85,2025,2,25,Febrero,Verano,11.530000000000001,No
2025-02-26,Puno,Puno,-15.8402,-70.0219,10.15,15.74,6.18,0.14,67.97,3.9,24.46,2025,2,26,Febrero,Verano,9.56,No
2025-02-27,Puno,Puno,-15.8402,-70.0219,10.1,16.03,5.3,1.12,66.05,2.76,18.9,2025,2,27,Febrero,Verano,10.73,No
2025-02-28,Puno,Puno,-15.8402,-70.0219,7.68,15.23,2.72,3.43,77.0,3.4,22.67,2025,2,28,Febrero,Verano,12.51,No
2025-03-01,Puno,Puno,-15.8402,-70.0219,9.72,14.93,5.19,3.6,72.94,2.95,17.3,2025,3,1,Marzo,Otoño,9.739999999999998,No
2025-03-02,Puno,Puno,-15.8402,-70.0219,9.13,13.15,3.05,11.98,78.4,2.95,15.36,2025,3,2,Marzo,Otoño,10.100000000000001,No
2025-03-03,Puno,Puno,-15.8402,-70.0219,7.06,11.89,2.29,11.58,82.86,3.94,15.32,2025,3,3,Marzo,Otoño,9.600000000000001,No
2025-03-04,Puno,Puno,-15.8402,-70.0219,8.2,13.15,4.42,14.94,79.96,4.63,14.4,2025,3,4,Marzo,Otoño,8.73,No
2025-03-05,Puno,Puno,-15.8402,-70.0219,7.89,15.42,2.41,0.93,77.77,3.7,16.53,2025,3,5,Marzo,Otoño,13.01,No
2025-03-06,Puno,Puno,-15.8402,-70.0219,8.25,16.02,2.11,7.27,75.98,2.62,16.46,2025,3,6,Marzo,Otoño,13.91,No
2025-03-07,Puno,Puno,-15.8402,-70.0219,8.5,15.52,3.55,9.34,77.36,4.03,18.35,2025,3,7,Marzo,Otoño,11.969999999999999,No
2025-03-08,Puno,Puno,-15.8402,-70.0219,9.54,15.23,5.16,3.61,75.38,3.37,17.12,2025,3,8,Marzo,Otoño,10.07,No
2025-03-09,Puno,Puno,-15.8402,-70.0219,8.84,13.39,5.83,10.57,78.31,4.1,14.71,2025,3,9,Marzo,Otoño,7.5600000000000005,No
2025-03-10,Puno,Puno,-15.8402,-70.0219,8.18,15.08,2.96,10.63,76.99,3.37,14.43,2025,3,10,Marzo,Otoño,12.120000000000001,No
2025-03-11,Puno,Puno,-15.8402,-70.0219,8.54,14.9,2.87,3.29,74.4,3.36,19.19,2025,3,11,Marzo,Otoño,12.030000000000001,No
2025-03-12,Puno,Puno,-15.8402,-70.0219,7.87,13.59,4.26,14.83,80.05,5.17,15.58,2025,3,12,Marzo,Otoño,9.33,No
2025-03-13,Puno,Puno,-15.8402,-70.0219,6.27,13.49,1.2,14.52,83.04,4.42,15.69,2025,3,13,Marzo,Otoño,12.290000000000001,No
2025-03-14,Puno,Puno,-15.8402,-70.0219,6.85,14.33,0.93,3.88,76.6,2.26,17.14,2025,3,14,Marzo,Otoño,13.4,No
2025-03-15,Puno,Puno,-15.8402,-70.0219,6.81,13.78,1.99,2.65,78.29,3.59,17.76,2025,3,15,Marzo,Otoño,11.79,No
2025-03-16,Puno,Puno,-15.8402,-70.0219,8.74,14.32,3.95,6.67,78.59,4.5,16.75,2025,3,16,Marzo,Otoño,10.370000000000001,No
2025-03-17,Puno,Puno,-15.8402,-70.0219,9.39,13.97,5.95,2.57,76.75,3.66,20.0,2025,3,17,Marzo,Otoño,8.02,No
