fecha,provincia,capital,latitud,longitud,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,ALLSKY_SFC_SW_DWN
20250817,El Collao,Ilave,-16.0833,-69.6667,8.27,13.0,4.61,0.0,67.77,4.32,22.63
20250818,El Collao,Ilave,-16.0833,-69.6667,8.73,14.65,4.09,0.0,59.73,4.71,21.78
20250819,El Collao,Ilave,-16.0833,-69.6667,8.68,15.25,2.84,0.0,46.14,4.14,24.89
20250820,El Collao,Ilave,-16.0833,-69.6667,8.52,12.02,5.13,0.0,68.92,2.43,24.13
20250821,El Collao,Ilave,-16.0833,-69.6667,9.7,14.55,6.1,0.0,49.65,2.25,24.23
20250822,El Collao,Ilave,-16.0833,-69.6667,9.54,14.96,4.71,0.0,49.97,4.24,23.1
20250823,El Collao,Ilave,-16.0833,-69.6667,9.42,15.91,5.02,0.05,52.36,3.58,20.01
20250824,El Collao,Ilave,-16.0833,-69.6667,7.93,12.32,4.25,0.78,66.42,3.89,17.46
20250825,El Collao,Ilave,-16.0833,-69.6667,8.43,14.53,4.04,0.07,59.36,4.1,23.19
20250826,El Collao,Ilave,-16.0833,-69.6667,7.89,13.36,4.49,0.07,68.74,3.52,23.1
20250827,El Collao,Ilave,-16.0833,-69.6667,8.47,13.9,4.46,0.01,60.13,2.83,23.46
20250828,El Collao,Ilave,-16.0833,-69.6667,8.03,13.26,4.25,0.0,59.45,3.68,26.0
20250829,El Collao,Ilave,-16.0833,-69.6667,7.88,13.37,4.18,1.34,67.1,3.93,21.91
20250830,El Collao,Ilave,-16.0833,-69.6667,8.47,14.93,3.93,0.08,48.19,4.04,25.97
20250831,El Collao,Ilave,-16.0833,-69.6667,8.51,13.74,4.01,0.0,46.29,3.64,26.34
20250901,El Collao,Ilave,-16.0833,-69.6667,8.79,13.63,5.12,0.0,67.58,3.36,24.77
20250902,El Collao,Ilave,-16.0833,-69.6667,8.29,12.62,4.88,0.05,69.41,2.99,21.45
20250903,El Collao,Ilave,-16.0833,-69.6667,6.63,8.43,4.73,0.23,78.17,3.08,19.72
20250904,El Collao,Ilave,-16.0833,-69.6667,7.55,12.52,4.47,1.1,73.77,2.56,17.53
20250905,El Collao,Ilave,-16.0833,-69.6667,7.12,12.31,2.76,2.77,72.67,3.5,19.91
20250906,El Collao,Ilave,-16.0833,-69.6667,6.91,11.21,4.32,3.48,81.24,4.54,15.16
20250907,El Collao,Ilave,-16.0833,-69.6667,8.3,14.04,3.88,2.09,70.17,4.08,18.09
20250908,El Collao,Ilave,-16.0833,-69.6667,9.16,15.76,3.66,0.03,49.73,3.69,27.57
20250909,El Collao,Ilave,-16.0833,-69.6667,7.95,12.65,4.21,0.0,69.7,4.79,27.17
20250910,El Collao,Ilave,-16.0833,-69.6667,8.27,14.03,3.19,0.0,66.17,4.05,27.17
20250911,El Collao,Ilave,-16.0833,-69.6667,8.36,12.82,5.2,0.02,71.22,4.94,22.37
20250912,El Collao,Ilave,-16.0833,-69.6667,7.92,13.15,3.51,0.0,69.73,5.03,23.93
20250913,El Collao,Ilave,-16.0833,-69.6667,8.32,12.74,5.02,0.0,75.38,4.62,24.71
20250914,El Collao,Ilave,-16.0833,-69.6667,8.33,12.53,5.55,0.0,73.22,4.8,22.23
20250915,El Collao,Ilave,-16.0833,-69.6667,8.09,12.55,5.47,0.0,72.19,5.07,19.95
20250916,El Collao,Ilave,-16.0833,-69.6667,7.02,11.71,4.29,1.89,79.31,3.82,18.09
20250917,El Collao,Ilave,-16.0833,-69.6667,8.73,13.85,4.58,0.21,68.56,3.22,23.35
20250918,El Collao,Ilave,-16.0833,-69.6667,9.39,14.12,5.79,0.08,69.74,3.4,25.44
20250919,El Collao,Ilave,-16.0833,-69.6667,10.18,15.05,6.64,0.0,70.66,3.86,26.0
20250920,El Collao,Ilave,-16.0833,-69.6667,11.63,16.54,7.87,0.0,60.53,2.42,27.09
20250921,El Collao,Ilave,-16.0833,-69.6667,12.25,17.93,7.56,0.0,45.73,2.56,28.91
20250922,El Collao,Ilave,-16.0833,-69.6667,10.84,16.69,6.83,0.0,49.42,5.11,29.59
20250923,El Collao,Ilave,-16.0833,-69.6667,10.26,15.42,7.81,0.01,69.92,3.86,25.08
20250924,El Collao,Ilave,-16.0833,-69.6667,9.56,13.95,5.8,0.0,70.82,5.96,25.59
20250925,El Collao,Ilave,-16.0833,-69.6667,8.57,13.78,4.75,0.0,71.58,5.28,27.17
20250926,El Collao,Ilave,-16.0833,-69.6667,8.38,13.26,4.7,7.2,73.51,3.68,18.31
20250927,El Collao,Ilave,-16.0833,-69.6667,8.31,13.59,4.46,7.93,74.98,4.74,19.82
20250928,El Collao,Ilave,-16.0833,-69.6667,7.84,12.55,4.67,3.92,78.33,4.37,15.45
20250929,El Collao,Ilave,-16.0833,-69.6667,9.06,14.16,5.13,1.6,70.09,2.78,23.5
20250930,El Collao,Ilave,-16.0833,-69.6667,8.18,12.78,5.12,2.37,74.21,4.3,20.44
20251001,El Collao,Ilave,-16.0833,-69.6667,6.76,11.61,4.18,4.2,78.32,2.44,19.54
20251002,El Collao,Ilave,-16.0833,-69.6667,6.82,9.37,4.1,1.44,77.52,3.02,26.74
20251003,El Collao,Ilave,-16.0833,-69.6667,9.0,14.35,5.23,0.03,68.51,3.73,29.38
20251004,El Collao,Ilave,-16.0833,-69.6667,10.2,15.09,6.65,0.0,64.92,2.61,29.56
20251005,El Collao,Ilave,-16.0833,-69.6667,11.03,16.23,6.85,0.0,59.1,2.9,30.52
20251006,El Collao,Ilave,-16.0833,-69.6667,10.58,14.71,8.04,1.0,73.24,5.89,28.61
20251007,El Collao,Ilave,-16.0833,-69.6667,8.95,11.68,6.85,0.38,72.84,4.38,19.43
20251008,El Collao,Ilave,-16.0833,-69.6667,9.66,14.9,6.2,2.32,68.84,3.88,24.57
20251009,El Collao,Ilave,-16.0833,-69.6667,9.47,14.52,6.35,1.49,66.18,3.68,27.35
20251010,El Collao,Ilave,-16.0833,-69.6667,8.66,13.38,5.11,0.7,71.66,3.69,25.92
20251011,El Collao,Ilave,-16.0833,-69.6667,10.7,16.01,6.02,0.07,58.97,2.29,30.29
20251012,El Collao,Ilave,-16.0833,-69.6667,11.29,16.15,7.5,0.07,60.41,2.8,30.48
20251013,El Collao,Ilave,-16.0833,-69.6667,10.15,15.13,6.99,0.07,67.28,5.7,22.57
20251014,El Collao,Ilave,-16.0833,-69.6667,9.48,13.79,6.46,1.21,71.29,5.78,26.69
20251015,El Collao,Ilave,-16.0833,-69.6667,7.95,10.57,5.87,1.46,77.42,4.55,23.02
20251016,El Collao,Ilave,-16.0833,-69.6667,9.53,14.19,6.03,1.21,73.42,6.0,25.01
20251017,El Collao,Ilave,-16.0833,-69.6667,9.57,14.04,5.98,4.51,76.26,5.23,21.32
20251018,El Collao,Ilave,-16.0833,-69.6667,9.98,14.39,6.49,5.62,74.93,5.09,23.03
20251019,El Collao,Ilave,-16.0833,-69.6667,9.52,14.16,6.4,0.72,74.04,4.04,23.12
20251020,El Collao,Ilave,-16.0833,-69.6667,10.28,15.53,6.66,0.0,65.86,3.4,28.31
20251021,El Collao,Ilave,-16.0833,-69.6667,9.99,15.33,5.91,0.0,64.8,4.52,28.42
20251022,El Collao,Ilave,-16.0833,-69.6667,9.36,14.89,6.05,0.0,67.05,4.67,22.9
20251023,El Collao,Ilave,-16.0833,-69.6667,9.57,15.07,5.17,0.0,61.56,5.27,29.21
20251024,El Collao,Ilave,-16.0833,-69.6667,9.8,14.74,5.17,0.0,69.81,3.19,20.48
20251025,El Collao,Ilave,-16.0833,-69.6667,10.2,14.97,4.68,0.0,65.82,2.38,25.71
20251026,El Collao,Ilave,-16.0833,-69.6667,12.21,17.21,7.73,0.0,49.18,2.21,26.59
20251027,El Collao,Ilave,-16.0833,-69.6667,10.92,16.09,6.47,0.18,54.48,2.88,28.97
20251028,El Collao,Ilave,-16.0833,-69.6667,11.14,16.75,7.27,0.08,57.9,3.67,27.72
20251029,El Collao,Ilave,-16.0833,-69.6667,10.78,15.42,6.79,0.21,65.07,4.45,28.49
20251030,El Collao,Ilave,-16.0833,-69.6667,11.48,16.74,7.3,1.87,55.71,2.96,29.16
20251031,El Collao,Ilave,-16.0833,-69.6667,11.18,16.45,7.43,0.24,59.82,3.13,28.52
20251101,El Collao,Ilave,-16.0833,-69.6667,11.94,17.2,7.22,0.3,52.55,3.41,29.39
20251102,El Collao,Ilave,-16.0833,-69.6667,12.49,17.73,8.22,0.02,48.9,2.52,30.43
20251103,El Collao,Ilave,-16.0833,-69.6667,12.16,17.68,7.47,0.0,47.48,3.02,32.63
20251104,El Collao,Ilave,-16.0833,-69.6667,11.66,16.22,8.3,0.0,68.95,4.84,24.77
20251105,El Collao,Ilave,-16.0833,-69.6667,11.37,16.93,7.54,0.0,59.16,5.25,30.26
20251106,El Collao,Ilave,-16.0833,-69.6667,11.33,17.01,6.56,0.0,64.12,4.03,27.0
20251107,El Collao,Ilave,-16.0833,-69.6667,11.62,15.33,9.09,0.0,61.44,3.81,29.54
20251108,El Collao,Ilave,-16.0833,-69.6667,11.5,15.83,8.23,7.37,67.64,4.93,25.24
20251109,El Collao,Ilave,-16.0833,-69.6667,9.87,13.7,6.51,0.65,56.99,3.89,19.15
20251110,El Collao,Ilave,-16.0833,-69.6667,9.75,13.52,7.1,4.03,68.27,3.18,17.83
20251111,El Collao,Ilave,-16.0833,-69.6667,10.49,15.17,7.36,1.0,67.05,3.33,27.77
20251112,El Collao,Ilave,-16.0833,-69.6667,9.35,12.04,7.28,0.05,70.77,2.83,22.17
20251113,El Collao,Ilave,-16.0833,-69.6667,10.22,15.35,6.43,0.21,62.21,2.38,20.76
20251114,El Collao,Ilave,-16.0833,-69.6667,10.55,14.77,7.07,0.06,58.89,3.96,28.35
20251115,El Collao,Ilave,-16.0833,-69.6667,11.09,16.58,6.92,0.0,67.44,4.41,27.35
20251116,El Collao,Ilave,-16.0833,-69.6667,12.23,17.59,7.9,0.0,63.04,3.4,30.14
20251117,El Collao,Ilave,-16.0833,-69.6667,11.84,16.35,7.55,1.76,62.63,4.37,31.91
20251118,El Collao,Ilave,-16.0833,-69.6667,10.44,15.99,7.0,0.19,59.72,3.5,28.24
20251119,El Collao,Ilave,-16.0833,-69.6667,11.2,16.26,7.34,0.05,54.39,3.47,25.65
20251120,El Collao,Ilave,-16.0833,-69.6667,11.8,17.86,7.3,0.05,52.89,2.29,30.72
20251121,El Collao,Ilave,-16.0833,-69.6667,11.75,17.12,6.52,0.0,54.35,4.12,31.97
20251122,El Collao,Ilave,-16.0833,-69.6667,10.67,14.31,7.77,0.28,71.37,5.05,25.63
20251123,El Collao,Ilave,-16.0833,-69.6667,9.83,13.3,7.36,1.9,74.43,4.61,25.96
20251124,El Collao,Ilave,-16.0833,-69.6667,9.16,13.48,6.67,2.89,72.85,3.55,21.56
20251125,El Collao,Ilave,-16.0833,-69.6667,9.12,13.62,6.37,0.16,72.05,3.87,27.29
20251126,El Collao,Ilave,-16.0833,-69.6667,10.03,14.21,6.64,0.34,67.99,4.34,20.65
20251127,El Collao,Ilave,-16.0833,-69.6667,10.94,16.69,6.45,0.07,62.04,3.3,26.0
20251128,El Collao,Ilave,-16.0833,-69.6667,10.76,15.67,7.49,0.06,65.76,4.59,26.95
20251129,El Collao,Ilave,-16.0833,-69.6667,9.3,13.47,6.78,1.99,75.47,3.43,18.98
20251130,El Collao,Ilave,-16.0833,-69.6667,10.4,16.87,4.35,3.42,60.63,4.65,26.73
20251201,El Collao,Ilave,-16.0833,-69.6667,9.08,13.18,4.11,1.51,67.03,2.38,20.23
20251202,El Collao,Ilave,-16.0833,-69.6667,8.32,9.93,5.48,0.87,68.02,4.67,21.17
20251203,El Collao,Ilave,-16.0833,-69.6667,9.43,13.12,6.27,1.85,71.23,4.9,21.87
20251204,El Collao,Ilave,-16.0833,-69.6667,8.72,12.93,5.93,3.06,76.11,4.92,15.59
20251205,El Collao,Ilave,-16.0833,-69.6667,10.12,15.41,5.3,0.9,65.06,2.15,24.7
20251206,El Collao,Ilave,-16.0833,-69.6667,10.92,16.36,6.61,0.91,61.94,4.02,31.66
20251207,El Collao,Ilave,-16.0833,-69.6667,11.16,16.61,6.88,0.34,67.17,3.22,29.19
20251208,El Collao,Ilave,-16.0833,-69.6667,11.51,15.94,8.14,0.25,69.61,4.06,29.92
20251209,El Collao,Ilave,-16.0833,-69.6667,11.0,14.65,8.0,0.31,70.22,4.28,24.42
20251210,El Collao,Ilave,-16.0833,-69.6667,11.7,17.12,8.18,0.04,68.01,4.74,31.75
20251211,El Collao,Ilave,-16.0833,-69.6667,10.29,13.05,8.19,0.38,67.59,2.5,22.35
20251212,El Collao,Ilave,-16.0833,-69.6667,12.33,18.26,7.18,0.0,40.25,2.92,31.21
20251213,El Collao,Ilave,-16.0833,-69.6667,12.96,19.14,8.01,0.0,47.16,2.31,31.34
20251214,El Collao,Ilave,-16.0833,-69.6667,12.81,18.34,8.03,0.0,42.04,3.48,33.05
20251215,El Collao,Ilave,-16.0833,-69.6667,12.63,18.11,8.91,0.01,57.78,3.78,30.76
20251216,El Collao,Ilave,-16.0833,-69.6667,10.4,14.24,6.16,8.37,72.63,6.5,22.12
20251217,El Collao,Ilave,-16.0833,-69.6667,10.15,14.81,5.3,0.71,67.3,1.66,25.09
20251218,El Collao,Ilave,-16.0833,-69.6667,11.05,16.15,7.55,0.19,67.2,4.88,30.66
20251219,El Collao,Ilave,-16.0833,-69.6667,10.4,15.17,7.11,5.76,71.16,3.36,25.01
20251220,El Collao,Ilave,-16.0833,-69.6667,11.12,15.83,5.95,2.81,56.14,2.54,23.38
20251221,El Collao,Ilave,-16.0833,-69.6667,12.51,17.78,7.6,0.1,49.97,3.03,25.21
20251222,El Collao,Ilave,-16.0833,-69.6667,11.74,15.0,8.75,0.01,62.58,2.71,28.03
20251223,El Collao,Ilave,-16.0833,-69.6667,9.26,12.45,6.61,0.0,71.83,3.82,28.41
20251224,El Collao,Ilave,-16.0833,-69.6667,10.14,14.15,7.3,0.19,63.72,2.24,23.1
20251225,El Collao,Ilave,-16.0833,-69.6667,10.24,14.95,7.15,5.35,75.01,6.01,26.49
20251226,El Collao,Ilave,-16.0833,-69.6667,8.02,11.02,5.5,6.29,81.14,6.11,13.77
20251227,El Collao,Ilave,-16.0833,-69.6667,8.79,14.2,4.31,5.68,75.34,4.38,18.68
20251228,El Collao,Ilave,-16.0833,-69.6667,9.27,14.88,3.78,2.08,70.71,3.18,23.88
20251229,El Collao,Ilave,-16.0833,-69.6667,9.74,15.26,3.82,1.35,65.35,4.02,28.42
20251230,El Collao,Ilave,-16.0833,-69.6667,9.89,12.51,7.83,1.56,78.17,3.79,23.7
20251231,El Collao,Ilave,-16.0833,-69.6667,10.31,15.03,7.23,0.69,74.86,5.01,23.58
20200101,Huancané,Huancané,-15.2,-69.7667,7.43,16.27,3.04,5.71,76.16,2.72,15.54
20200102,Huancané,Huancané,-15.2,-69.7667,8.68,16.99,2.63,2.78,71.57,3.32,21.99
20200103,Huancané,Huancané,-15.2,-69.7667,9.45,17.13,3.1,3.39,69.06,1.86,24.26
20200104,Huancané,Huancané,-15.2,-69.7667,9.94,17.18,4.7,6.94,72.31,1.93,22.52
20200105,Huancané,Huancané,-15.2,-69.7667,8.71,17.07,2.88,4.46,70.72,3.64,19.71
20200106,Huancané,Huancané,-15.2,-69.7667,10.32,19.83,1.58,0.44,49.01,2.33,31.38
20200107,Huancané,Huancané,-15.2,-69.7667,11.69,20.2,4.34,0.0,50.92,1.88,21.2
20200108,Huancané,Huancané,-15.2,-69.7667,11.5,20.52,2.45,0.0,44.97,3.03,30.99
20200109,Huancané,Huancané,-15.2,-69.7667,10.51,19.97,4.05,0.15,57.88,1.92,26.99
20200110,Huancané,Huancané,-15.2,-69.7667,9.13,15.73,2.2,0.08,57.37,2.64,22.0
20200111,Huancané,Huancané,-15.2,-69.7667,9.42,15.25,2.82,0.03,62.97,1.58,14.87
20200112,Huancané,Huancané,-15.2,-69.7667,8.56,16.9,1.98,15.07,70.35,3.03,21.89
20200113,Huancané,Huancané,-15.2,-69.7667,9.41,16.71,3.46,1.31,68.36,2.75,18.7
20200114,Huancané,Huancané,-15.2,-69.7667,9.39,16.19,3.29,0.2,70.0,3.01,20.52
20200115,Huancané,Huancané,-15.2,-69.7667,8.81,16.32,1.87,0.06,72.69,2.85,16.54
20200116,Huancané,Huancané,-15.2,-69.7667,9.7,18.35,2.37,0.19,66.49,4.11,26.16
20200117,Huancané,Huancané,-15.2,-69.7667,7.81,14.58,1.95,0.99,70.07,3.84,23.99
20200118,Huancané,Huancané,-15.2,-69.7667,9.27,18.31,1.4,0.01,67.58,3.45,26.45
20200119,Huancané,Huancané,-15.2,-69.7667,9.76,17.48,3.04,2.23,69.51,3.21,28.43
20200120,Huancané,Huancané,-15.2,-69.7667,9.93,17.09,2.95,1.64,71.43,2.28,20.12
20200121,Huancané,Huancané,-15.2,-69.7667,9.06,13.97,5.73,2.92,79.07,1.72,19.36
20200122,Huancané,Huancané,-15.2,-69.7667,9.11,15.49,4.43,2.55,73.84,2.59,17.74
20200123,Huancané,Huancané,-15.2,-69.7667,9.67,17.17,3.53,1.42,70.56,3.03,25.86
20200124,Huancané,Huancané,-15.2,-69.7667,9.52,16.95,2.58,0.39,75.43,2.48,27.21
20200125,Huancané,Huancané,-15.2,-69.7667,10.27,18.56,3.07,1.15,71.19,3.06,28.01
20200126,Huancané,Huancané,-15.2,-69.7667,11.18,20.65,2.73,0.68,62.69,3.42,30.26
20200127,Huancané,Huancané,-15.2,-69.7667,10.06,16.17,4.48,7.72,68.55,2.57,22.94
20200128,Huancané,Huancané,-15.2,-69.7667,10.66,17.95,4.16,1.26,65.58,2.93,27.01
20200129,Huancané,Huancané,-15.2,-69.7667,10.3,17.73,5.25,0.0,65.48,2.69,23.2
20200130,Huancané,Huancané,-15.2,-69.7667,10.22,18.51,2.95,0.0,63.27,2.53,17.53
20200131,Huancané,Huancané,-15.2,-69.7667,9.39,17.89,1.81,0.11,65.75,2.47,17.19
20200201,Huancané,Huancané,-15.2,-69.7667,9.33,14.61,4.58,0.56,70.7,2.58,14.9
20200202,Huancané,Huancané,-15.2,-69.7667,9.62,17.93,3.07,8.59,72.41,2.65,23.96
20200203,Huancané,Huancané,-15.2,-69.7667,9.54,17.55,4.11,25.23,73.82,2.3,20.46
20200204,Huancané,Huancané,-15.2,-69.7667,8.9,17.03,2.58,15.19,75.14,1.93,20.65
20200205,Huancané,Huancané,-15.2,-69.7667,10.48,18.75,3.78,2.73,71.88,2.17,17.48
20200206,Huancané,Huancané,-15.2,-69.7667,9.11,15.7,5.17,3.32,76.5,1.95,18.45
20200207,Huancané,Huancané,-15.2,-69.7667,8.64,17.8,2.19,11.06,73.19,2.3,19.38
20200208,Huancané,Huancané,-15.2,-69.7667,7.86,14.27,1.2,8.09,77.04,2.51,13.57
20200209,Huancané,Huancané,-15.2,-69.7667,7.98,15.12,2.32,4.49,81.03,2.12,23.14
20200210,Huancané,Huancané,-15.2,-69.7667,7.97,15.47,1.86,4.24,77.29,3.57,22.95
20200211,Huancané,Huancané,-15.2,-69.7667,8.36,15.96,2.11,5.16,77.62,3.13,22.09
20200212,Huancané,Huancané,-15.2,-69.7667,7.99,15.71,2.16,3.44,76.8,2.28,20.3
20200213,Huancané,Huancané,-15.2,-69.7667,7.7,14.41,1.4,6.62,77.36,2.47,20.64
20200214,Huancané,Huancané,-15.2,-69.7667,8.99,15.56,3.53,4.99,78.44,2.12,16.52
20200215,Huancané,Huancané,-15.2,-69.7667,8.93,17.83,3.25,5.86,77.14,2.73,18.13
20200216,Huancané,Huancané,-15.2,-69.7667,10.2,18.79,2.74,0.08,71.17,2.71,22.55
20200217,Huancané,Huancané,-15.2,-69.7667,8.46,17.74,1.92,0.46,74.38,2.72,24.53
20200218,Huancané,Huancané,-15.2,-69.7667,9.34,16.8,3.68,0.47,73.81,3.1,18.67
20200219,Huancané,Huancané,-15.2,-69.7667,9.86,17.12,2.93,0.01,72.78,2.2,21.52
20200220,Huancané,Huancané,-15.2,-69.7667,9.17,15.88,4.06,1.95,73.43,2.88,10.57
20200221,Huancané,Huancané,-15.2,-69.7667,5.82,11.68,1.67,14.81,83.54,2.05,9.26
20200222,Huancané,Huancané,-15.2,-69.7667,8.1,16.31,2.03,3.2,77.01,3.24,22.81
20200223,Huancané,Huancané,-15.2,-69.7667,9.9,18.6,1.36,3.7,74.14,1.87,28.75
20200224,Huancané,Huancané,-15.2,-69.7667,8.18,14.78,3.17,36.65,80.4,2.72,21.63
20200225,Huancané,Huancané,-15.2,-69.7667,8.75,16.53,2.98,17.34,77.47,2.17,23.15
20200226,Huancané,Huancané,-15.2,-69.7667,4.81,9.93,1.89,14.19,90.87,3.07,17.87
20200227,Huancané,Huancané,-15.2,-69.7667,6.77,16.51,1.06,11.58,79.92,2.4,22.47
20200228,Huancané,Huancané,-15.2,-69.7667,7.95,15.12,2.07,2.47,79.68,1.79,23.42
20200229,Huancané,Huancané,-15.2,-69.7667,7.17,14.11,1.85,0.0,82.65,2.62,25.82
20200301,Huancané,Huancané,-15.2,-69.7667,9.52,17.85,2.49,0.0,72.84,2.65,27.65
20200302,Huancané,Huancané,-15.2,-69.7667,9.53,17.51,3.21,7.66,70.86,2.03,26.93
20200303,Huancané,Huancané,-15.2,-69.7667,9.29,17.16,4.13,2.1,72.7,2.73,28.5
20200304,Huancané,Huancané,-15.2,-69.7667,8.91,16.84,1.99,0.44,76.03,2.52,24.3
20200305,Huancané,Huancané,-15.2,-69.7667,9.36,17.04,2.18,0.0,71.52,2.18,27.33
20200306,Huancané,Huancané,-15.2,-69.7667,9.21,16.51,3.16,0.48,73.8,2.66,23.36
20200307,Huancané,Huancané,-15.2,-69.7667,8.95,16.15,3.67,0.31,75.02,2.41,24.25
20200308,Huancané,Huancané,-15.2,-69.7667,10.14,18.44,3.8,0.0,69.26,2.51,29.31
20200309,Huancané,Huancané,-15.2,-69.7667,8.79,17.39,2.39,0.54,70.08,3.17,24.21
20200310,Huancané,Huancané,-15.2,-69.7667,8.12,15.77,1.17,0.62,74.77,2.79,21.74
20200311,Huancané,Huancané,-15.2,-69.7667,8.15,15.8,2.23,0.24,72.64,1.76,21.64
20200312,Huancané,Huancané,-15.2,-69.7667,8.44,16.33,1.53,2.93,73.81,3.36,23.77
20200313,Huancané,Huancané,-15.2,-69.7667,8.32,14.76,3.24,46.06,77.57,2.54,21.92
20200314,Huancané,Huancané,-15.2,-69.7667,7.59,15.21,1.09,9.43,80.85,2.6,23.61
20200315,Huancané,Huancané,-15.2,-69.7667,8.05,16.26,1.06,0.33,76.14,2.68,22.72
20200316,Huancané,Huancané,-15.2,-69.7667,6.71,13.17,1.04,6.65,78.02,3.43,21.01
20200317,Huancané,Huancané,-15.2,-69.7667,7.11,15.38,1.02,24.32,79.07,3.49,15.92
20200318,Huancané,Huancané,-15.2,-69.7667,6.86,13.72,0.71,3.01,83.64,2.66,16.95
20200319,Huancané,Huancané,-15.2,-69.7667,9.11,15.84,3.56,0.01,79.02,1.59,18.71
20200320,Huancané,Huancané,-15.2,-69.7667,9.25,17.23,2.7,3.19,75.6,2.41,15.82
20200321,Huancané,Huancané,-15.2,-69.7667,7.62,15.97,1.07,2.23,77.03,1.44,15.44
20200322,Huancané,Huancané,-15.2,-69.7667,8.8,16.23,3.55,0.05,78.05,2.94,23.16
20200323,Huancané,Huancané,-15.2,-69.7667,9.02,16.53,2.14,0.0,77.62,2.9,24.69
20200324,Huancané,Huancané,-15.2,-69.7667,9.08,15.87,3.22,4.09,80.79,2.69,21.76
20200325,Huancané,Huancané,-15.2,-69.7667,9.63,17.01,4.3,0.36,74.98,2.09,23.52
20200326,Huancané,Huancané,-15.2,-69.7667,9.76,16.61,4.84,0.73,77.24,2.0,25.26
20200327,Huancané,Huancané,-15.2,-69.7667,8.49,15.8,3.8,0.79,78.79,2.42,19.01
20200328,Huancané,Huancané,-15.2,-69.7667,8.26,15.17,4.23,0.18,77.33,1.81,18.37
20200329,Huancané,Huancané,-15.2,-69.7667,8.25,15.38,2.82,0.01,79.22,3.43,17.79
20200330,Huancané,Huancané,-15.2,-69.7667,7.57,15.87,1.21,0.06,81.26,2.97,21.92
20200331,Huancané,Huancané,-15.2,-69.7667,8.02,14.7,2.26,0.06,79.36,3.59,18.99
20200401,Huancané,Huancané,-15.2,-69.7667,7.23,15.17,0.18,0.0,77.5,3.24,24.07
20200402,Huancané,Huancané,-15.2,-69.7667,8.09,15.96,1.69,0.17,75.51,3.06,25.0
20200403,Huancané,Huancané,-15.2,-69.7667,8.09,15.78,1.57,0.41,75.18,2.37,23.45
20200404,Huancané,Huancané,-15.2,-69.7667,8.74,16.08,2.57,0.06,76.72,1.87,22.58
20200405,Huancané,Huancané,-15.2,-69.7667,8.58,15.29,3.86,0.02,73.94,1.87,22.11
20200406,Huancané,Huancané,-15.2,-69.7667,8.37,13.94,4.63,0.02,78.11,2.11,19.66
20200407,Huancané,Huancané,-15.2,-69.7667,8.2,13.76,4.23,0.55,78.61,2.52,20.48
20200408,Huancané,Huancané,-15.2,-69.7667,8.73,16.2,3.05,0.02,70.36,2.41,25.65
20200409,Huancané,Huancané,-15.2,-69.7667,9.35,17.7,1.93,0.0,64.99,1.75,25.69
20200410,Huancané,Huancané,-15.2,-69.7667,8.96,17.5,2.07,0.0,59.07,1.81,24.74
20200411,Huancané,Huancané,-15.2,-69.7667,8.16,17.8,-1.76,0.0,58.05,1.94,26.79
20200412,Huancané,Huancané,-15.2,-69.7667,8.36,17.68,-1.19,0.0,57.01,1.88,25.71
20200413,Huancané,Huancané,-15.2,-69.7667,7.81,18.38,-0.4,0.0,58.92,3.18,26.82
20200414,Huancané,Huancané,-15.2,-69.7667,6.31,17.74,-4.62,0.01,54.89,2.37,26.07
20200415,Huancané,Huancané,-15.2,-69.7667,7.17,17.49,-3.01,0.04,66.04,2.27,25.26
20200416,Huancané,Huancané,-15.2,-69.7667,7.41,15.46,-0.8,0.03,62.31,1.85,21.74
20200417,Huancané,Huancané,-15.2,-69.7667,6.83,14.27,0.98,0.02,70.41,1.96,19.46
20200418,Huancané,Huancané,-15.2,-69.7667,6.77,14.47,0.26,0.0,73.78,2.32,17.93
20200419,Huancané,Huancané,-15.2,-69.7667,7.52,15.04,0.89,0.68,71.42,1.71,18.38
20200420,Huancané,Huancané,-15.2,-69.7667,8.19,15.71,2.59,6.1,70.09,1.4,18.35
20200421,Huancané,Huancané,-15.2,-69.7667,7.4,14.39,2.32,5.69,76.98,1.38,20.93
20200422,Huancané,Huancané,-15.2,-69.7667,7.8,14.95,2.8,0.01,73.63,2.3,22.83
20200423,Huancané,Huancané,-15.2,-69.7667,7.9,16.62,1.55,0.0,73.57,1.99,22.31
20200424,Huancané,Huancané,-15.2,-69.7667,8.34,15.83,2.53,0.0,72.99,1.87,23.05
20200425,Huancané,Huancané,-15.2,-69.7667,8.1,15.22,2.2,0.0,73.56,2.38,22.7
20200426,Huancané,Huancané,-15.2,-69.7667,6.44,11.23,1.66,0.02,83.88,2.32,15.07
20200427,Huancané,Huancané,-15.2,-69.7667,7.37,15.78,1.28,0.0,77.34,2.37,22.17
20200428,Huancané,Huancané,-15.2,-69.7667,8.79,17.25,3.4,0.0,73.19,2.13,22.85
20200429,Huancané,Huancané,-15.2,-69.7667,8.55,17.55,2.14,0.0,74.29,2.54,21.17
20200430,Huancané,Huancané,-15.2,-69.7667,8.64,16.47,2.45,0.0,75.42,2.39,21.07
20200501,Huancané,Huancané,-15.2,-69.7667,8.49,17.05,1.49,0.0,71.69,2.4,22.23
20200502,Huancané,Huancané,-15.2,-69.7667,7.16,13.15,1.92,0.01,78.52,2.19,18.47
